URL,title,created_time,author_ID,author_name,intro,tags,songs_num,play_num,favored_num,forward_num,comments_num,cover_URL
https://music.163.com/playlist?id=6979472,燃情·火热小提琴,2013-12-19,536871,围勒个脖,古典器乐演绎现代节奏，热情似火的音乐。,"['古典', '兴奋', '器乐']",62,244179,4836,94,41,http://p4.music.126.net/fYJGTHaM05D-_BYhPGfulA==/6020925674408289.jpg
https://music.163.com/playlist?id=5394464144,格鲁克歌剧《奥菲欧与尤丽迪茜》,2020-12-24,126081245,__東方__,"《奥菲欧与优丽狄茜》是三幕歌剧，1762年在维也纳首演。故事情节取自希腊神话“奥菲欧”，由德国作曲家格鲁克谱曲，这部歌剧戏剧性强，并首次在歌剧中引入了管弦乐伴奏。在本剧中，作曲家大大缩小了宣叙调和咏叹调的差异，使整部歌剧在风格上更加统一。
歌唱家奥菲欧的爱妻尤丽狄茜不幸死了，他非常悲伤，在神灵前恸哭。奥菲欧悲痛欲绝的歌声打动了爱神，允许他去地狱，用动人的歌声救回爱妻，并警告他在跨越冥界返回人间之",['古典'],35,931,34,0,0,http://p4.music.126.net/CDsBVFdM0mw6dHnlUoTdvw==/6646547790806293.jpg
https://music.163.com/playlist?id=21625762,歌剧百分百100 Best Opera Classics,2014-07-16,409667,FurEris,EMI出版的《歌剧百分百》收录了历代著名歌剧作品中的经典选段，歌剧是将音乐、戏剧、文学（诗歌）、舞蹈、舞台美术等融为一体的综合性艺术，通常由咏叹调、宣叙调、重唱、合唱、序曲、间奏曲、舞蹈场面等组成。真正称得上“音乐的戏剧”的近代西洋歌剧，是随文艺复兴时音乐文化的世俗化而产生。,"['古典', '经典']",100,182308,9284,105,27,http://p4.music.126.net/Pb7aWONC17HGwW40j8Jtdw==/829031767365846.jpg
https://music.163.com/playlist?id=5332895408,Liszt: 芭蕾舞剧《玛格丽特与阿尔芒》- ROH,2020-11-13,1359177468,miaofeng1901,"英皇芭蕾舞剧《玛格丽特与阿尔芒》
Marguerite and Armand - ROH 2013/2017
b站 【全剧】
2013版
https://b23.tv/65rUgH
2017版
https://b23.tv/FSnvxA
Choreography
Frederick Ashton
Music
Franz Liszt
Dancer
↤ 2013版 ↦
Marguerite:","['古典', '钢琴', '器乐']",32,372,26,0,0,http://p4.music.126.net/ZErob4or7nBo0ByCrBEJkw==/109951165466361161.jpg
https://music.163.com/playlist?id=4966127212,何荣教授私藏系列：中提琴练习曲,2020-04-13,1937025850,一起练琴,网易云音乐,"['古典', '器乐']",72,754,66,0,0,http://p3.music.126.net/sgp4gBtyL4tKMLLth9Vj9A==/109951163680204388.jpg
https://music.163.com/playlist?id=4990663164,1776-1822 [德] 霍夫曼 E. T. A. Hoffmann,2020-04-27,1527306486,短笛横吹1231,恩斯特·特奥多尔·威廉·霍夫曼（德语：Ernst Theodor Wilhelm Hoffmann，1776年1月24日东普鲁士柯尼斯堡－1822年6月25日柏林）笔名E·T·A·霍夫曼（E. T. A. Hoffmann，Ernst Theodor Amadeus Hoffmann），德国浪漫主义作家、法学家、作曲家、音乐评论人。一生共创作50多篇中短篇小说、3部长篇小说，此外还擅长作曲和绘画，,"['古典', '欧美', '浪漫']",35,1435,52,1,0,http://p4.music.126.net/r-HHkb585qJNjhTL8onwWw==/109951164944345883.jpg
https://music.163.com/playlist?id=5230877220,【奥斯卡·梅利康托】管风琴、钢琴作品集,2020-09-11,3338600255,梅特纳的萍卡美娜,奥斯卡·梅里坎托（芬兰语：Oskar Merikanto，1868年8月5日－1924年2月17日），姓氏又译梅利康托，芬兰作曲家，钢琴家，管风琴家。他原本有一个瑞典语姓氏，但在1882年将姓氏改为芬兰语姓氏。他是一位多才多艺的作曲家，能指挥乐队并演奏多种乐器。和西贝柳斯一样，他的作品在芬兰音乐史上起着开拓性的作用。代表作管风琴曲《帕萨卡里亚》，歌剧《北方少女》。,"['古典', '器乐', '欧美']",27,141,7,0,0,http://p4.music.126.net/dXcNYQI9AY9F1jNOxHJTBQ==/109951165310000153.jpg
https://music.163.com/playlist?id=7006690725,19世纪大坏蛋专属古典音乐,2021-10-05,38949707,羽見桑,BV1Q44y1t7a5,['古典'],10,98,3,1,0,http://p3.music.126.net/DqaH-cbT600b8Nfnlm6kLA==/109951166492212506.jpg
https://music.163.com/playlist?id=39916462,100 Best Cello 百首经典大提琴曲,2014-12-05,33636327,明月晓,大提琴音色低沉婉转，是弦乐家族不可缺少的成员。大提琴独奏多伴以钢琴的铺垫，清脆与绵长的碰撞更能凸显乐曲感情。学音乐的孩子必听的经典。,"['古典', '经典', '器乐']",100,670301,29498,267,77,http://p3.music.126.net/mFFc_DcqzPhIFWIXup4aWw==/6666339000437506.jpg
https://music.163.com/playlist?id=6771846650,德莱克留斯1-12,2021-05-24,296951146,卓Johnson_Chao,德莱克留斯小军鼓练习曲，收集到的两个完整版本共24首。,"['古典', '器乐']",35,83,7,1,0,http://p4.music.126.net/_hOJkMB6lqGQ_EdPN4cycA==/109951165034995829.jpg
https://music.163.com/playlist?id=6973417056,当代古典 | 多瑙艾辛根音乐节,2021-09-17,9758867,天使angel-,"多瑙埃辛根音乐节(Donaueschingen Festival，德语:Donaueschinger Musiktage)是每年10月在德国西南部小镇多瑙埃辛根举行的新音乐节。音乐节成立于1921年，被认为是世界上最古老的当代古典音乐音乐节，是最著名和最有声望的音乐节之一。
歌单：《当代古典 | 多瑙埃辛根音乐节》
图片：1827年的多瑙埃辛根小镇","['古典', '经典']",39,96,5,1,0,http://p3.music.126.net/b-lCWBq0HCwFtYy9037Jiw==/109951166446310569.jpg
https://music.163.com/playlist?id=2584768410,『Chap Ⅰ』苏美尔 古埃及 古希腊 古罗马,2019-01-03,98548480,将以填沧海丶,"本章共包含五张唱片：
1.Music of Ancient Sumerians, Egyptians & Greeks（暂缺）
苏美尔，古埃及，古希腊音乐
世界上已知有记录的最古老的音乐，时间范围：公元前1500年至公元300年。
2.Music of the Ancient Greeks（暂缺）
古希腊音乐
时间范围：公元前500年至公元300年。
3.Musique de la Grèce","['古典', '经典']",47,3123,103,0,0,http://p4.music.126.net/_OWY2CEx8uARhsvjXMEvlA==/109951163831542742.jpg
https://music.163.com/playlist?id=5227237950,更好听的席曼诺夫斯基,2020-09-09,3828454732,胡大水,"古典精选：精选更好听的古典音乐。
席曼诺夫斯基（Karol Szymanowski，1882—1937），波兰作曲家，波兰民族主义音乐代表人物。
席曼诺夫斯基在音乐历史中最重要的音乐创作是钢琴作品等，歌单主要精选了其中更好听的代表性作品。欢迎聆听和分享！
更多关于作曲家的生平与创作的分享，欢迎关注专栏《古典音乐笔记本》。
歌单曲目目录：
1—3：钢琴作品《玛祖卡舞曲》（部分）。
4—5：钢琴作品《","['古典', '驾车', '经典']",5,603,75,0,0,http://p3.music.126.net/8xPYFJ18a30m-NXbpcqIhw==/109951165803246356.jpg
https://music.163.com/playlist?id=6937318941,里赫特的肖斯塔科维奇24首前奏曲与赋格曲,2021-08-25,52358231,纳什维尔天际线,里赫特肖斯塔科维奇24首前奏曲与赋格曲分布的太零散，故作整理,['古典'],11,200,8,0,0,http://p4.music.126.net/gMASYsFNQRXsAG5FBTKCOA==/109951163298571758.jpg
https://music.163.com/playlist?id=89509502,流行古典—美声男伶,2015-07-15,55448171,双鱼脆脆,IL Divo，意大利文，意为“神圣的演唱者”或是“男生版女伶”，由四个来自欧美的年轻歌唱家所组成。 跨越类型音乐界线，独创popera歌唱潮流的全新概念组合，弥平了流行乐与古典乐之间长久以来的缺口。,"['小语种', '古典', '流行']",19,9337,197,7,16,http://p4.music.126.net/wA8vUlduA2HziomhWJ6QLw==/7934075907449555.jpg
https://music.163.com/playlist?id=2326432502,赵胤胤钢琴独奏与室内乐,2018-07-22,66217413,克里斯汀_,"8月12日
保利大剧院","['古典', '钢琴']",12,7869,130,3,0,http://p4.music.126.net/YQsJwGvsyICZh9WV4WqPQg==/109951163419116988.jpg
https://music.163.com/playlist?id=6836206835,③中世纪中期游吟诗人音乐选集（Ⅲ）,2021-07-01,1600955252,MarxistTeen,"中世纪音乐（Ⅱ）：中世纪中期①：游吟诗人(3)
本歌单收录的是中世纪中期活跃在今法国北部的游吟诗人（Trouvère）。12世纪中期，滥觞于十二世纪中期的维达暮·德沙特尔（Vidame de Chartres，系化名）及基田·德特鲁瓦（Chrétien de Troyes）两人的音乐创作，Trouvère音乐，作为中世纪宫廷恋歌的典型形式，一直延续到了14世纪开初的时间段左右。其形式受法国南部奥克",['古典'],155,89,14,0,0,http://p3.music.126.net/b9U7W8QzfYkRq9p3qDneNA==/109951165227565956.jpg
https://music.163.com/playlist?id=3182515876,2020第62届格莱美奖 | 古典音乐类提名精选,2020-01-08,1778923105,云音乐古典专区,"格莱美奖（Grammy Awards），是由美国国家科学院录音艺术与科学学院在美国主办的音乐类奖项，创办于1958年。格莱美奖与电影类的奥斯卡金像奖、电视类的艾美奖、戏剧类的托尼奖共称为美国年度四大娱乐奖项。
美国时间2020年1月26日，第62届格莱美奖在美国斯台普斯中心举行。
以下为提名类精选：
最佳管弦类演奏：
《Norman: Sustain》
《Copland: Billy the K",['古典'],15,97195,1041,10,10,http://p4.music.126.net/IAPOcwQFl-qotwyu7x-7JA==/109951165319721026.jpg
https://music.163.com/playlist?id=2323501648,Unsuk Chin 陳銀淑 진은숙,2018-07-20,1417213823,scfi008,"Unsuk Chin (born 1961, Seoul) is a Korean contemporary classical composer, currently living in Berlin, Germany",['古典'],41,4391,169,3,1,http://p4.music.126.net/R6075bjvxeDyLGqHSy0Jrw==/109951165507402842.jpg
https://music.163.com/playlist?id=5293699337,莫扎特：安魂曲 requiem d小调 k.626,2020-10-18,316022120,永恒之星star,"莫扎特的《安魂曲》（K.626）创作于1791年，共分八个部分，分别是：
进堂咏(Introitus)、
垂怜经(Kyrie)、
继抒咏(Sequenz)、
奉献经(Offertorium)、
圣哉经(Sanctus)、
赞美经(Benedictus)、
羔羊经(Agnus Dei)、
领主咏(Communio)。
其中，继抒咏又包括震怒之日(Dies irae)、号角响彻四方(Tuba mir","['伤感', '古典', '思念']",26,5353,146,2,2,http://p3.music.126.net/8M1Yz08gPMJu5lr2n1jraA==/109951165398083572.jpg
https://music.163.com/playlist?id=5227555810,更好听的蒂皮特,2020-09-09,3828454732,胡大水,"古典精选：精选更好听的古典音乐。
蒂皮特（Michael Tipet，1905—1998），英国作曲家。
蒂皮特在音乐历史中最重要的音乐创作是清唱剧、交响曲、管弦乐作品等，歌单主要精选了其中更好听的代表性作品。欢迎聆听和分享！
更多关于作曲家的生平与创作的分享，欢迎关注专栏《古典音乐笔记本》。
歌单曲目目录：
1：清唱剧《我们时代的孩子》（片段）。
2—3：管弦乐作品《双弦乐队协奏曲》（片段）。
","['古典', '驾车', '经典']",5,506,77,0,1,http://p3.music.126.net/2_bE4FXOXnbT8rtTAI0Y_w==/109951165803264100.jpg
https://music.163.com/playlist?id=3134016096,奥古斯丁.巴里奥斯（大合集）,2019-12-24,430744771,光影成堆,"巴拉圭吉他演奏家奥古斯汀.巴里奥斯。曼戈雷（Agustin Barrios Mangore,1885-1944）出生于圣胡安斯塔教区。巴里奥斯是天才的吉他演奏家，被称为“吉他的魔神”。《古典吉他谱万首大全》有他的专辑，需要的私聊…",['古典'],69,8247,254,1,3,http://p3.music.126.net/pjziNfFc4SBEsFtoatDnDw==/109951164576851928.jpg
https://music.163.com/playlist?id=160665745,舒伯特：声乐套曲《冬之旅》,2016-01-27,36516678,澳洲之星,"曲目：1.晚安、2.风向标、3.冻结的泪珠、4.麻木不仁 、5.菩提树 、6.洪水 、7.小溪旁 、
8.回眸 、9.鬼火 、10.安息、11.春天的梦、12.孤独、13.邮差、14.白发苍苍
15.乌鸦、16.最后的希望、17.村子里、18.风雨飘摇的早晨、19.骗局、20.路标、
21.旅店、22.勇气、23.幻日、24.风琴师
","['古典', '经典']",24,29171,811,21,5,http://p4.music.126.net/ODMzcByYMYLPu_35TuuwoA==/5818615534295562.jpg
https://music.163.com/playlist?id=6756525061,贝多芬的D大调小协与D大调钢协,2021-05-14,4044375930,映山红又名白色郁金香,网易云音乐,['古典'],9,159,8,0,0,http://p4.music.126.net/3DnACtYRLWsbbqbzy-Q73w==/109951165975841240.jpg
https://music.163.com/playlist?id=4883359442,Ballet Class 3,2020-02-25,505533742,Hui-Hyun,"New tempo,New mood.",['古典'],45,8713,60,4,0,http://p3.music.126.net/tTkRDi8j6d8VBOqOvy9CEg==/109951165249445482.jpg
https://music.163.com/playlist?id=4922851421,艺治力 | 如何用古典音乐提升健身效果？,2020-03-19,466334886,陕西大剧院-西安音乐厅,"本期主题
如果你在家或健身房，对那些超大声的流行音乐已经审美疲劳，现在是时候，开大音量、带上降噪耳机，跟着我特制的健身歌单一块儿，走进新世界
使用指南
本歌单共有12首。第1-3首适合健身前后——热身和冷身使用。第4-12首适合有氧运动、重量训练使用。
本期歌单
1. 克劳斯彼得·塞贝尔、伦敦交响乐团：萨蒂《裸体歌舞》第三首
2. 曼托瓦尼乐团：巴赫《G弦上的咏叹调》
3. 乔治·赛尔：亨德尔","['古典', '运动']",12,3031,109,2,2,http://p4.music.126.net/KnEf9zcg0MJKLX3knKfhWQ==/109951164817414529.jpg
https://music.163.com/playlist?id=7003958987,让你觉得自己是19世纪恶棍的古典乐单,2021-10-04,48375284,一粒银仔,【让你觉得自己是19世纪恶棍人赢的古典乐单-哔哩哔哩】https://b23.tv/SeKQ0g,['古典'],12,2791,169,4,4,http://p3.music.126.net/J3hFFWMELfbCBsBRCRRr_A==/109951166486639047.jpg
https://music.163.com/playlist?id=6921529545,TwoSetViolin双琴侠｜四重奏视奏挑战,2021-08-16,393974873,邵不更事33,"【鲍罗丁的第一号弦乐四重奏我竟没找着，是不是我的双眼蒙蔽了我？？？】
1、莫扎特C大调第四号弦乐四重奏K.157 第一乐章快板
2、舒伯特第十三号“罗莎蒙德”弦乐四重奏D.804 第二乐章行板
3、门德尔松第一号弦乐四重奏Op.12 第二乐章短歌
4、布鲁赫c小调第一号弦乐四重奏Op.9 第二乐章慢板
5、贝多芬c小调第四号弦乐四重奏Op.18 No.4第二乐章行板接近小快板的谐谑曲
6、勃拉姆斯","['古典', '器乐']",24,1065,51,0,5,http://p4.music.126.net/ZBSGwog8-3Ra4acU4NPrVA==/109951166289950552.jpg
https://music.163.com/playlist?id=14018796,莫扎特弦乐四重奏,2014-05-21,409667,FurEris,莫扎特共作有23首弦乐四重奏，创作时间自1770-1790年，20年之间曾中断了约十年。,"['古典', '经典']",75,106233,3776,70,15,http://p4.music.126.net/JV1DPKeTxuFa6fEgzi3VPw==/6016527627752862.jpg
https://music.163.com/playlist?id=5368321808,Adam: 芭蕾舞剧《吉赛尔》Giselle,2020-12-07,1359177468,miaofeng1901,"Adolphe Adam: 芭蕾舞剧《吉赛尔》
Adolphe Adam - Giselle
2014英皇版【全剧】
b站 https://b23.tv/sBllHv
2015莫大版【全剧】
b站 https://b23.tv/YhZh9s
2016马林斯基版【全剧】
b站 https://b23.tv/lgdRl5
Choreography
Marius Petipa
Music
Ad","['古典', '舞曲', '器乐']",182,4660,119,0,0,http://p3.music.126.net/ny9Q-X0riIJFOYRiTehrSw==/109951165530850223.jpg
https://music.163.com/playlist?id=4911991213,Tyrtarion～拉丁文歌,2020-03-13,1377599560,---温良---,一个让你陶醉的歌单，前所未有的风格,"['经典', '古典']",22,4135,107,4,3,http://p4.music.126.net/WBD9EBjncdtwXv6aNikMTg==/109951164797448100.jpg
https://music.163.com/playlist?id=6996649520,西方音乐史：文艺复兴,2021-09-30,275204299,音羽幻奏,具体曲目见封面~,"['古典', '学习']",23,338,9,0,0,http://p3.music.126.net/PZdPqTZRJyEexXjkg7pm5A==/109951166564302743.jpg
https://music.163.com/playlist?id=5368359285,Adam: 芭蕾舞剧《海盗》Le Corsaire,2020-12-07,1359177468,miaofeng1901,"Adolphe Adam: 芭蕾舞剧《海盗》
Adolphe Adam - Le Corsaire
2012莫大版【全剧】
b站 https://b23.tv/Uo03EC
2019马林斯基版【全剧】
b站 https://b23.tv/gug5uo
2014ENB版【全剧】
b站 https://b23.tv/opwaYs
Choreography
Marius Petipa
Alexe","['古典', '舞曲', '器乐']",116,2703,61,0,1,http://p4.music.126.net/aVCuP14jgXlzJizCzrF5hw==/109951165535120985.jpg
https://music.163.com/playlist?id=5086699717,【武满彻】钢琴作品集,2020-06-28,3338600255,梅特纳的萍卡美娜,武满彻（Toru Takemitsu，1930-1996），日本作曲家。1930年10月8日生于东京。师从清濑保二学习音乐。19岁前后与作曲家汤浅让二和钢琴家圜田高弘等组成艺术家社团 “实验工房” ，并开始作曲 。1957 年创作《弦乐追思曲》，别有新趣，影响较大。60年代作有由17件弦乐器演奏的《地平线上的多里亚》、琵琶、尺八和乐队演奏的《十一月的阶梯》、钢琴和乐队演奏的《星群》等，逐渐蜚声国际,"['日语', '古典', '钢琴']",72,2535,92,0,0,http://p4.music.126.net/JCSb46Y8yY56qyL9L8v99A==/109951165097217758.jpg
https://music.163.com/playlist?id=5368349457,芭蕾《巴黎的火焰》The Flames of Paris,2020-12-07,1359177468,miaofeng1901,"莫大芭蕾舞剧《巴黎的火焰》
Die Flamme von Paris / Flames of Paris - Bolshoi Ballet 2010/2018
2010版【全剧】
https://b23.tv/r6M87r
2018版【全剧】
https://b23.tv/eCQJdB
Choreography
Alexei Ratmansky
Music
Boris Asafiev
D","['古典', '舞曲', '器乐']",13,2052,49,0,0,http://p4.music.126.net/F9smrvW1Ukli54I6_uPZdA==/109951165535164791.jpg
https://music.163.com/playlist?id=5028250123,门德尔松 钢琴协奏曲全集,2020-05-21,1866612157,空中之有_,"四首钢琴协奏曲（其中包括一首1822早期作品，以及一首未完成曲目，后人补写）；
两首双钢琴协奏曲
钢琴演奏：佩拉希亚、卡萨利斯、普罗谢达等
封面画家：Leon Devenice","['古典', '钢琴', '经典']",18,1934,49,1,0,http://p4.music.126.net/686foGZ6XJl6x-1iocHx9Q==/109951165010044410.jpg
https://music.163.com/playlist?id=7070947381,【古典音乐】了不起的女性古典音乐作曲家,2021-11-15,1989687241,音乐分享官Fiona,收集整理了女性古典音乐作曲家与作品，按时代排序,"['古典', '钢琴', '器乐']",44,502,76,2,3,http://p3.music.126.net/TfrcWVZAJY44zeSPaN6lDA==/109951166794597631.jpg
https://music.163.com/playlist?id=41176962,专辑：【100首 经典古典电影原声】,2014-12-13,9849107,随风入梦69,这张合辑是EMI 出品的100首经典古典电影原声，共 6 CD，其中包括 Michael Nyman ，James Horner，Paul Bateman 等著名配乐人在内的作品，这100首经典曲目汇入了所有古典音乐的精华以及音乐人的心血，让我们娓娓听来这荡气回肠的动人旋律～～,"['古典', '浪漫', '经典']",100,80533,3082,52,13,http://p3.music.126.net/6-qAbQs52iB-pCfRiKt0HQ==/3236962234269361.jpg
https://music.163.com/playlist?id=30030886,不朽的古典-皇家爱乐名曲连奏,2014-09-27,2396717,客行云乐,Hooked On Classics，英国皇家爱乐乐团的“世界名曲连奏”,"['古典', '经典']",38,193484,7129,142,70,http://p4.music.126.net/aP1ikaGD8bo-j3G0sOjEEg==/2544269906990466.jpg
https://music.163.com/playlist?id=6116461,维也纳爱乐乐团,2013-11-20,1784508,WBDais,维也纳爱乐乐团是目前最顶尖的古典交响乐团之一，成立于1842年，以纯正的德奥风格以及细腻美妙的音色闻名于世。维也纳爱乐乐团拥有160多年的辉煌历史，是西方古典音乐发展的重要见证者，同时也是音乐历史的缔造者。,"['古典', '经典']",412,704931,29173,305,89,http://p4.music.126.net/1TCbfyS2bXulA7QKWGCX1g==/109951163839848320.jpg
https://music.163.com/playlist?id=40565696,柴可夫斯基第六（悲怆）交响曲,2014-12-09,34178162,陀思妥耶夫兔斯基,三个版本。,"['古典', '器乐', '钢琴']",12,215933,5224,91,18,http://p3.music.126.net/soHw8Oer1832_XL_08YfYQ==/6631154628376872.jpg
https://music.163.com/playlist?id=2520879003,Gerard Grisey 格里塞,2018-11-19,1417213823,scfi008,Gérard Grisey (1946 – 1998) was a French composer of contemporary classical music,['古典'],16,2321,121,3,4,http://p4.music.126.net/NMaHRxIV1jpWcO-4sKxnVQ==/109951164182205834.jpg
https://music.163.com/playlist?id=26369802,《伦敦提琴之声》系列,2014-08-29,3473870,紫de甘蓝,四张古典发烧唱片的合集：《伦敦小提琴之声》（48把小提琴）、《伦敦中提琴之声》（48把中提琴）《伦敦大提琴之声》（24把大提琴）和《伦敦低音大提琴之声》（9把低音提琴），美国HI-END 级器材商HOVLAND浩龙曾出过一张该系列的精选集作为示范碟推广他们的胆机产品。,"['古典', '器乐']",37,338686,12990,193,33,http://p4.music.126.net/NkAZaRV_ivn98vXr53xHWw==/6626756580744377.jpg
https://music.163.com/playlist?id=2318043879,『北欧传统音乐』芬兰 Finland,2018-07-16,279335774,木子小娘鱼,网易云音乐,"['小语种', '民族', '古典']",77,2657,108,2,0,http://p3.music.126.net/NDON8AVanhmc5AhjEzczBA==/109951163410280375.jpg
https://music.163.com/playlist?id=6820861330,古典音乐中的萨克斯经典,2021-06-22,71937732,雪父,"法国作曲家柏辽兹曾经写到：“萨克斯的主要特点是音色美妙变化，深沉而平静，富有感情，轻柔而忧伤，好像回声中的回声、在寂静无声的时刻，没有任何别的乐器能发出这种奇妙的声响。”
萨克斯还被誉为“无与伦比的风流乐器”。
萨克斯管不但能出色地演奏古典音乐，而且更善于演奏爵士音乐、轻音乐，人们提到爵士乐时，第一个想到的乐器便是萨克斯管。爵士乐的最大特点是即兴演奏，在演奏中使强弱拍倒置，采取连续切分音的","['古典', '浪漫']",53,2359,32,2,0,http://p3.music.126.net/gDsvqZ1r9Ru80U5kAWMgJg==/109951166112717016.jpg
https://music.163.com/playlist?id=822979038,适合做家务时外放的古典音乐,2017-07-24,97412802,团战专用小火把,我可能是在打扫皇宫,"['古典', '浪漫', '兴奋']",20,461242,12651,418,214,http://p4.music.126.net/TnUwMM4iu5aPVguXYaeoSQ==/18914898532897076.jpg
https://music.163.com/playlist?id=493912458,天籁美声，心弦上的咏叹调,2016-10-24,82366736,塞纳河左岸向西,"01 亨德尔：《里纳尔多》请让我哭泣
02 亨德尔：《赛尔斯》绿树成荫
03 斯卡拉蒂：《格里赛尔达》风雨飘摇
04 莫扎特：《魔笛》复仇的火焰在我心中燃烧
05 莫扎特：《费加罗的婚礼》你再不要去做情郎
06 莫扎特：《费加罗的婚礼》西风吹拂
07 莫扎特：《唐·璜》鞭打我吧
08 罗西尼：《塞维利亚的理发师》我是城里的大忙人
09 贝利尼：《诺尔玛》圣洁的女神
10 多尼采蒂：《爱之甘醇》偷洒","['古典', '影视原声']",37,280827,8042,101,30,http://p4.music.126.net/hygHLHV4eGh79CVEDpeI7g==/109951162801624377.jpg
https://music.163.com/playlist?id=5381874012,舒曼的交响曲全集,2020-12-15,2033778158,leo210205,德国作曲家罗伯特·舒曼是浪漫时期最著名的作曲家之一，被誉为“将浪漫主义音乐风格发挥到极致”的音乐伟人。也有人将之称为“最具浪漫气质的浪漫主义作曲家”。虽然舒曼的特长是在小规模的钢琴、声乐作品上，但是他一生所作的四部交响曲却始终受到广大听众们的喜爱和欢迎。其中比较著名的是两部标题作品——《第一交响曲“春天”》Op.38 以及《第三交响曲“莱茵”》Op.97。前者充满了浪漫而欢快的气息，而后者反映了莱,['古典'],51,1288,47,0,0,http://p3.music.126.net/5f3TuN3T9fuRAncsMt_rVQ==/109951165544015567.jpg
https://music.163.com/playlist?id=5009467686,Paderewski 帕德雷夫斯基(按作品编号整理),2020-05-09,318232095,林原野,"(施工中)
Ignancy Jan Paderewski list of works，根据culture.pl这个网站上的一篇文章整理。
Op. 20是一部歌剧(Manru)太多了没放进这里面，目前在网易云音乐能找到的编了号的作品都在这了，还没整理未编号的作品。
目前缺的作品：
Op. 1
Op. 9 No. 1&2&5
Op. 10 No. 3&4
Op. 16 No. 5&6
Op. 24","['古典', '器乐', '钢琴']",54,5504,160,3,0,http://p4.music.126.net/YD5ip7Yn-lGDZJjqOCd8rg==/109951164974941668.jpg
https://music.163.com/playlist?id=2125935523,霍尔斯特：行星组曲,2018-03-04,353845511,穆之鲸,"本歌单收录后人续写篇章(15~19)。
《行星组曲》是一部由英国作曲家霍尔斯特创作的管弦乐组曲，分为七个乐章，以八大行星中的七个星球命名。但它们并不是标题音乐，也不与古代神话中的同名神仙有任何联系。一些评论者认为，《行星组曲》反映了科学的进步与时代的发展，表示在众行星间的宇宙中漫游，而不再拘泥于行星的古代传说与宗教信仰，认为这部作品是科幻音乐的开端，并影响了后来的《星球大战》、《异形》等电影配乐","['古典', '器乐']",19,126221,4241,72,14,http://p4.music.126.net/kG3ve1yQE9cKqcw0F4TuEA==/109951163466584470.jpg
https://music.163.com/playlist?id=32896787,漫步西方音乐史：古典主义与秩序美学的复现,2014-10-17,1176807,Overture1812,古典主义音乐是在18世纪下叶至19世纪初形成于维也纳的一种乐派。其创作技法继承了欧洲传统副调与主调音乐的成就。特点是理性与情感、深刻的思想内容与完美的艺术形式高度统一。,['古典'],206,207873,15931,225,109,http://p4.music.126.net/dJJq8bJ8EMeYmT60Y2eyDw==/7861508138959441.jpg
https://music.163.com/playlist?id=5210708062,【帕德雷夫斯基】钢琴作品集,2020-08-30,3338600255,梅特纳的萍卡美娜,"伊格纳奇·扬·帕德雷夫斯基，GBE（波兰语：Ignacy Jan Paderewski，1860年11月18日－1941年6月29日），波兰钢琴家、作曲家、政治家、外交家，是19世纪末20世纪初杰出的世界级钢琴大师之一。
帕德雷夫斯基还是一位作曲家，他的作品主要创作于19世纪末20世纪初，包括了大量的钢琴独奏曲目，以及钢琴协奏曲、钢琴与乐队的《波兰幻想曲》，一部交响曲，以及歌剧《曼鲁》等。他的风格","['古典', '钢琴', '器乐']",32,2300,66,0,0,http://p4.music.126.net/e0Ia8bmDQSIONuWnwp59Zg==/109951165282236333.jpg
https://music.163.com/playlist?id=44846959,大提琴奏鸣曲名作,2015-01-04,252326,时间某处,网易云音乐,"['古典', '器乐']",35,91191,4300,77,8,http://p4.music.126.net/0MEHkkNAtiSYU0eqy1geyA==/2533274793400783.jpg
https://music.163.com/playlist?id=133104296,解兰缚尘缨的歌单,2015-11-29,100619973,解兰缚尘缨,"封面：Christ -Jean Auguste Dominique Ingres
弥撒 安魂曲 受难曲 经文歌 等等 不定期添加
Josquin des Prez: Masses;
G. Allegri: Miserere;
C. Monteverdi: Selva Morale e Spirituale - Beatus vir;
A. L. Vivaldi: Gloria
J. S. Bach","['小语种', '古典']",266,55726,1737,33,36,http://p3.music.126.net/tGHU62DTszbFQ37W9qPHcg==/2002210674180197.jpg
https://music.163.com/playlist?id=709325174,库劳克莱门蒂钢琴小奏鸣曲系列,2017-04-27,30405521,属七先生,资源太少,"['古典', '钢琴']",28,50881,806,32,2,http://p3.music.126.net/e7Q9lHB6kj1iK9Lp6-OCzA==/109951162875520434.jpg
https://music.163.com/playlist?id=739385125,古典传奇拿索斯精选系列-儿童节快乐！,2017-05-25,416512878,拿索斯古典音乐,古典音乐的狂欢！儿童节快乐哟！,"['古典', '放松', '儿童']",35,466908,10562,294,81,http://p4.music.126.net/F-cFehNaGpmX3Ge0V8PyQg==/18813743464820003.jpg
https://music.163.com/playlist?id=140269187,Dreamlock的歌单,2015-12-16,60893996,Dreamlock,网易云音乐,"['欧美', '古典', '世界音乐']",35,209204,3781,91,114,http://p4.music.126.net/tGHU62DTszbFQ37W9qPHcg==/2002210674180197.jpg
